day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss,time_continuous,spread,imbalance_1,imbalance_3,depth_b,depth_a,book_slope,vamp,ret_1,ret_10,ret_20,target_ret_10,roll_vol_100,imbalance_1_roll_mean,imbalance_1_roll_std,alpha_imb_z,trade_flow_net,trade_vol_total,trade_count,roll_flow_10
-2,1000,INTARIAN_PEPPER_ROOT,9995.0,11.0,9993.0,24.0,,0.0,10006.0,11.0,10009.0,24.0,,0.0,10000.5,0.0,1000,11.0,0.0,0.0,35.0,35.0,0.0,10000.5,0.0,0.0002000300045006398,,4.999750012490978e-05,,,,,-7.0,7.0,1.0,-7.0
-2,1100,INTARIAN_PEPPER_ROOT,,0.0,,0.0,,0.0,10003.0,8.0,10009.0,21.0,,0.0,10003.0,0.0,1100,,-1.0,-1.0,0.0,29.0,-1.0,,0.000249987500624993,0.000249987500624993,,4.998500449859833e-05,,,,,0.0,0.0,0.0,-7.0
-2,1200,INTARIAN_PEPPER_ROOT,9993.0,21.0,,0.0,,0.0,10007.0,10.0,,0.0,,0.0,10000.0,0.0,1200,14.0,0.3548387096774194,0.3548387096774194,21.0,10.0,0.3548387096774194,10002.483870967742,-0.00029991002699192304,-0.00014997750337453208,,9.999999999998899e-05,,,,,0.0,0.0,0.0,-7.0
-2,1300,INTARIAN_PEPPER_ROOT,9996.0,9.0,9993.0,16.0,,0.0,10007.0,9.0,10009.0,16.0,,0.0,10001.5,0.0,1300,11.0,0.0,0.0,25.0,25.0,0.0,10001.5,0.0001500000000000945,-0.0004497301619028615,,-4.999250112480702e-05,,,,,0.0,0.0,0.0,-7.0
-2,1400,INTARIAN_PEPPER_ROOT,9996.0,10.0,9993.0,18.0,,0.0,10007.0,10.0,10009.0,18.0,,0.0,10001.5,0.0,1400,11.0,0.0,0.0,28.0,28.0,0.0,10001.5,0.0,0.0002500250025001538,,9.998500224961404e-05,,,,,0.0,0.0,0.0,-7.0
-2,1500,INTARIAN_PEPPER_ROOT,9996.0,9.0,9993.0,23.0,,0.0,10007.0,9.0,,0.0,,0.0,10001.5,0.0,1500,11.0,0.0,0.5609756097560976,32.0,9.0,0.5609756097560976,10001.5,0.0,9.99950002500416e-05,,9.998500224961404e-05,,,,,0.0,0.0,0.0,-7.0
-2,1600,INTARIAN_PEPPER_ROOT,9994.0,24.0,,0.0,,0.0,10007.0,8.0,,0.0,,0.0,10000.5,0.0,1600,13.0,0.5,0.5,24.0,8.0,0.5,10003.75,-9.998500224961404e-05,-0.00014997000599881183,,9.99950002500416e-05,,,,,0.0,0.0,0.0,-7.0
-2,1700,INTARIAN_PEPPER_ROOT,9996.0,9.0,9994.0,18.0,,0.0,10007.0,9.0,,0.0,,0.0,10001.5,0.0,1700,11.0,0.0,0.5,27.0,9.0,0.5,10001.5,9.99950002500416e-05,9.99950002500416e-05,,0.00024996250562425715,,,,,0.0,0.0,0.0,-7.0
-2,1800,INTARIAN_PEPPER_ROOT,9996.0,12.0,9994.0,23.0,,0.0,10007.0,12.0,10010.0,23.0,,0.0,10001.5,0.0,1800,11.0,0.0,0.0,35.0,35.0,0.0,10001.5,0.0,0.00020001000049996165,,9.998500224961404e-05,,,,,0.0,0.0,0.0,-7.0
-2,1900,INTARIAN_PEPPER_ROOT,9996.0,8.0,9994.0,17.0,,0.0,10010.0,17.0,,0.0,,0.0,10003.0,0.0,1900,14.0,-0.36,0.19047619047619047,25.0,17.0,0.19047619047619047,10000.48,0.00014997750337442106,0.000249987500624993,,-4.998500449859833e-05,,,,,0.0,0.0,0.0,-7.0
-2,2000,INTARIAN_PEPPER_ROOT,9994.0,17.0,,0.0,,0.0,10008.0,11.0,10010.0,17.0,,0.0,10001.0,0.0,2000,14.0,0.21428571428571427,-0.24444444444444444,17.0,28.0,-0.24444444444444444,10002.5,-0.00019994001799461536,4.999750012490978e-05,0.00025003750562579974,0.00019998000199983323,,,,,0.0,0.0,0.0,0.0
-2,2100,INTARIAN_PEPPER_ROOT,9997.0,10.0,,0.0,,0.0,10010.0,20.0,,0.0,,0.0,10003.5,0.0,2100,13.0,-0.3333333333333333,-0.3333333333333333,10.0,20.0,-0.3333333333333333,10001.333333333334,0.00024997500249979154,4.998500449859833e-05,0.00029998500074990275,9.996501224573962e-05,,,,,0.0,0.0,0.0,0.0
-2,2200,INTARIAN_PEPPER_ROOT,9994.0,19.0,,0.0,,0.0,10008.0,12.0,10010.0,19.0,,0.0,10001.0,0.0,2200,14.0,0.22580645161290322,-0.24,19.0,31.0,-0.24,10002.58064516129,-0.000249912530614238,9.999999999998899e-05,-4.999250112480702e-05,0.00019998000199983323,,,,,0.0,0.0,0.0,0.0
-2,2300,INTARIAN_PEPPER_ROOT,9994.0,22.0,,0.0,,0.0,10008.0,12.0,,0.0,,0.0,10001.0,0.0,2300,14.0,0.29411764705882354,0.29411764705882354,22.0,12.0,0.29411764705882354,10003.058823529413,0.0,-4.999250112480702e-05,-0.000499700179892093,0.00024997500249979154,,,,,0.0,0.0,0.0,0.0
-2,2400,INTARIAN_PEPPER_ROOT,9997.0,9.0,9994.0,18.0,,0.0,10008.0,9.0,10010.0,18.0,,0.0,10002.5,0.0,2400,11.0,0.0,0.0,27.0,27.0,0.0,10002.5,0.00014998500149987493,9.998500224961404e-05,0.00035003500350039296,9.99750062484761e-05,,,,,0.0,0.0,0.0,0.0
-2,2500,INTARIAN_PEPPER_ROOT,9997.0,9.0,,0.0,,0.0,10008.0,9.0,10011.0,18.0,,0.0,10002.5,0.0,2500,11.0,0.0,-0.5,9.0,27.0,-0.5,10002.5,0.0,9.998500224961404e-05,0.0001999900005000832,0.00024993751562107924,,,,,0.0,0.0,0.0,0.0
-2,2600,INTARIAN_PEPPER_ROOT,9995.0,15.0,,0.0,,0.0,10008.0,8.0,10011.0,15.0,,0.0,10001.5,0.0,2600,13.0,0.30434782608695654,-0.21052631578947367,15.0,23.0,-0.21052631578947367,10003.478260869566,-9.99750062484761e-05,9.99950002500416e-05,-4.9990001999566935e-05,0.00019997000449922808,,,,,0.0,0.0,0.0,0.0
-2,2700,INTARIAN_PEPPER_ROOT,9997.0,10.0,9995.0,16.0,,0.0,10011.0,16.0,,0.0,,0.0,10004.0,0.0,2700,14.0,-0.23076923076923078,0.23809523809523808,26.0,16.0,0.23809523809523808,10002.384615384615,0.00024996250562425715,0.00024996250562425715,0.0003499825008750346,-4.9980007996830444e-05,,,,,0.0,0.0,0.0,0.0
-2,2800,INTARIAN_PEPPER_ROOT,9997.0,10.0,9995.0,21.0,,0.0,10008.0,10.0,,0.0,,0.0,10002.5,0.0,2800,11.0,0.0,0.5121951219512195,31.0,10.0,0.5121951219512195,10002.5,-0.0001499400239903803,9.998500224961404e-05,0.0003000150007499425,0.00024993751562107924,,,,,0.0,0.0,0.0,0.0
-2,2900,INTARIAN_PEPPER_ROOT,9997.0,8.0,9995.0,21.0,,0.0,10008.0,8.0,10011.0,21.0,,0.0,10002.5,0.0,2900,11.0,0.0,0.0,29.0,29.0,0.0,10002.5,0.0,-4.998500449859833e-05,0.0001999900005000832,9.99750062484761e-05,,,,,0.0,0.0,0.0,0.0
-2,3000,INTARIAN_PEPPER_ROOT,9997.0,8.0,9995.0,19.0,,0.0,10009.0,8.0,10011.0,19.0,,0.0,10003.0,0.0,3000,12.0,0.0,0.0,27.0,27.0,0.0,10003.0,4.998750312412703e-05,0.00019998000199983323,0.000249987500624993,0.0005498350494852478,,,,,0.0,0.0,0.0,0.0
-2,3100,INTARIAN_PEPPER_ROOT,9998.0,9.0,,0.0,,0.0,10011.0,19.0,,0.0,,0.0,10004.5,0.0,3100,13.0,-0.35714285714285715,-0.35714285714285715,9.0,19.0,-0.35714285714285715,10002.17857142857,0.00014995501349601703,9.996501224573962e-05,0.00014995501349601703,-0.0005497526113249496,,,,,0.0,0.0,0.0,0.0
-2,3200,INTARIAN_PEPPER_ROOT,9995.0,22.0,,0.0,,0.0,10011.0,22.0,,0.0,,0.0,10003.0,0.0,3200,16.0,0.0,0.0,22.0,22.0,0.0,10003.0,-0.0001499325303613297,0.00019998000199983323,0.00029999999999996696,9.997000899719666e-05,,,,,0.0,0.0,0.0,0.0
-2,3300,INTARIAN_PEPPER_ROOT,9998.0,10.0,9995.0,19.0,,0.0,10009.0,10.0,,0.0,,0.0,10003.5,0.0,3300,11.0,0.0,0.48717948717948717,29.0,10.0,0.48717948717948717,10003.5,4.998500449859833e-05,0.00024997500249979154,0.00019997000449922808,0.0006497725795970855,,,,,0.0,0.0,0.0,0.0
-2,3400,INTARIAN_PEPPER_ROOT,9998.0,9.0,9995.0,21.0,,0.0,10009.0,9.0,10011.0,21.0,,0.0,10003.5,0.0,3400,11.0,0.0,0.0,30.0,30.0,0.0,10003.5,0.0,9.99750062484761e-05,0.00019997000449922808,-4.998250612286981e-05,,,,,0.0,0.0,0.0,0.0
-2,3500,INTARIAN_PEPPER_ROOT,9998.0,11.0,,0.0,,0.0,10012.0,23.0,,0.0,,0.0,10005.0,0.0,3500,14.0,-0.35294117647058826,-0.35294117647058826,11.0,23.0,-0.35294117647058826,10002.529411764706,0.00014994751836860942,0.00024993751562107924,0.0003499475078738712,-4.997501249370817e-05,,,,,0.0,0.0,0.0,0.0
-2,3600,INTARIAN_PEPPER_ROOT,9998.0,12.0,9996.0,19.0,,0.0,10009.0,12.0,10012.0,19.0,,0.0,10003.5,0.0,3600,11.0,0.0,0.0,31.0,31.0,0.0,10003.5,-0.00014992503748123553,0.00019997000449922808,0.00029998500074990275,9.996501224573962e-05,,,,,0.0,0.0,0.0,0.0
-2,3700,INTARIAN_PEPPER_ROOT,9998.0,9.0,,0.0,,0.0,10009.0,9.0,10012.0,17.0,,0.0,10003.5,0.0,3700,11.0,0.0,-0.4857142857142857,9.0,26.0,-0.4857142857142857,10003.5,0.0,-4.9980007996830444e-05,0.00019997000449922808,0.00024991253061434904,,,,,0.0,0.0,0.0,0.0
-2,3800,INTARIAN_PEPPER_ROOT,9998.0,8.0,9996.0,20.0,,0.0,10012.0,20.0,,0.0,,0.0,10005.0,0.0,3800,14.0,-0.42857142857142855,0.16666666666666666,28.0,20.0,0.16666666666666666,10002.0,0.00014994751836860942,0.00024993751562107924,0.0003499475078738712,-4.997501249370817e-05,,,,,0.0,0.0,0.0,0.0
-2,3900,INTARIAN_PEPPER_ROOT,9998.0,11.0,,0.0,,0.0,10009.0,11.0,10012.0,15.0,,0.0,10003.5,0.0,3900,11.0,0.0,-0.40540540540540543,11.0,26.0,-0.40540540540540543,10003.5,-0.00014992503748123553,9.99750062484761e-05,4.998500449859833e-05,0.0,,,,,0.0,0.0,0.0,0.0
-2,4000,INTARIAN_PEPPER_ROOT,10007.0,7.0,9998.0,11.0,9996.0,20.0,10010.0,11.0,10012.0,20.0,,0.0,10008.5,0.0,4000,3.0,-0.2222222222222222,0.10144927536231885,38.0,31.0,0.10144927536231885,10008.166666666666,0.000499825061228476,0.0005498350494852478,0.0007499250074991526,-0.0003497027526602192,,,,,-7.0,7.0,1.0,-7.0
-2,4100,INTARIAN_PEPPER_ROOT,9999.0,12.0,9996.0,17.0,,0.0,,0.0,,0.0,,0.0,9999.0,0.0,4100,,1.0,1.0,29.0,0.0,1.0,,-0.0009491931857921188,-0.0005497526113249496,-0.00044984255510571725,0.0004500450045004101,,,,,0.0,0.0,0.0,-7.0
-2,4200,INTARIAN_PEPPER_ROOT,9996.0,16.0,,0.0,,0.0,10012.0,16.0,,0.0,,0.0,10004.0,0.0,4200,16.0,0.0,0.0,16.0,16.0,0.0,10004.0,0.0005000500050005297,9.997000899719666e-05,0.00029997000299974985,-0.0002998800479807606,,,,,0.0,0.0,0.0,-7.0
-2,4300,INTARIAN_PEPPER_ROOT,,0.0,,0.0,,0.0,10010.0,11.0,10012.0,25.0,,0.0,10010.0,0.0,4300,,-1.0,-1.0,0.0,36.0,-1.0,,0.0005997600959615212,0.0006497725795970855,0.0008999100089990275,-0.0004495504495504177,,,,,0.0,0.0,0.0,-7.0
-2,4400,INTARIAN_PEPPER_ROOT,9996.0,17.0,,0.0,,0.0,10010.0,9.0,10012.0,17.0,,0.0,10003.0,0.0,4400,14.0,0.3076923076923077,-0.20930232558139536,17.0,26.0,-0.20930232558139536,10005.153846153846,-0.0006993006993006867,-4.998250612286981e-05,4.998750312412703e-05,0.0002499250224932137,,,,,0.0,0.0,0.0,-7.0
-2,4500,INTARIAN_PEPPER_ROOT,9999.0,8.0,9996.0,18.0,,0.0,10010.0,8.0,10013.0,18.0,,0.0,10004.5,0.0,4500,11.0,0.0,0.0,26.0,26.0,0.0,10004.5,0.00014995501349601703,-4.997501249370817e-05,0.0001999500124969522,-4.997751012048024e-05,,,,,0.0,0.0,0.0,-7.0
-2,4600,INTARIAN_PEPPER_ROOT,9999.0,8.0,9997.0,19.0,,0.0,10010.0,8.0,10013.0,19.0,,0.0,10004.5,0.0,4600,11.0,0.0,0.0,27.0,27.0,0.0,10004.5,0.0,9.996501224573962e-05,0.00029995500674906417,9.995502024096048e-05,,,,,0.0,0.0,0.0,-7.0
-2,4700,INTARIAN_PEPPER_ROOT,9999.0,8.0,9997.0,15.0,,0.0,10013.0,15.0,,0.0,,0.0,10006.0,0.0,4700,14.0,-0.30434782608695654,0.21052631578947367,23.0,15.0,0.21052631578947367,10003.869565217392,0.0001499325303613297,0.00024991253061434904,0.00019992003198709973,-4.997001798923151e-05,,,,,0.0,0.0,0.0,-7.0
-2,4800,INTARIAN_PEPPER_ROOT,9999.0,9.0,9997.0,17.0,,0.0,10010.0,9.0,10013.0,17.0,,0.0,10004.5,0.0,4800,11.0,0.0,0.0,26.0,26.0,0.0,10004.5,-0.0001499100539675835,-4.997501249370817e-05,0.0001999500124969522,-0.0004497975910839891,,,,,0.0,0.0,0.0,-7.0
-2,4900,INTARIAN_PEPPER_ROOT,9997.0,24.0,,0.0,,0.0,10010.0,9.0,10013.0,24.0,,0.0,10003.5,0.0,4900,13.0,0.45454545454545453,-0.15789473684210525,24.0,33.0,-0.15789473684210525,10006.454545454546,-9.995502024084946e-05,0.0,9.99750062484761e-05,0.00019993002449147923,,-0.0274737368225983,0.3566464614058516,1.3515322413910937,0.0,0.0,0.0,-7.0
-2,5000,INTARIAN_PEPPER_ROOT,9999.0,9.0,,0.0,,0.0,10011.0,9.0,,0.0,,0.0,10005.0,0.0,5000,12.0,0.0,0.0,9.0,9.0,0.0,10005.0,0.00014994751836860942,-0.0003497027526602192,0.00019994001799461536,0.0,,-0.033627582976444456,0.35338489338972895,0.09515851867317493,0.0,0.0,0.0,0.0
-2,5100,INTARIAN_PEPPER_ROOT,10000.0,10.0,9997.0,21.0,,0.0,10007.0,7.0,10011.0,10.0,10013.0,21.0,10003.5,0.0,5100,7.0,0.17647058823529413,-0.10144927536231885,31.0,38.0,-0.10144927536231885,10004.117647058823,-0.00014992503748123553,0.0004500450045004101,-9.995502024084946e-05,0.00029989503673721885,,-0.03009817121173857,0.3546067339038222,0.5825291504561757,0.0,0.0,0.0,0.0
-2,5200,INTARIAN_PEPPER_ROOT,10000.0,11.0,9997.0,15.0,,0.0,10002.0,5.0,10011.0,11.0,10013.0,15.0,10001.0,0.0,5200,2.0,0.375,-0.08771929824561403,26.0,31.0,-0.08771929824561403,10001.375,-0.000249912530614238,-0.0002998800479807606,-0.00019994001799461536,0.0005499450054995414,,-0.017598171211738574,0.35769916857552714,1.0975652327490457,0.0,0.0,0.0,0.0
-2,5300,INTARIAN_PEPPER_ROOT,10000.0,11.0,9997.0,24.0,,0.0,10011.0,11.0,10013.0,24.0,,0.0,10005.5,0.0,5300,11.0,0.0,0.0,35.0,35.0,0.0,10005.5,0.0004499550044996248,-0.0004495504495504177,0.00019993002449147923,9.994503023347256e-05,,0.0024018287882614266,0.3284062444161667,-0.0073135904968291456,0.0,0.0,0.0,0.0
-2,5400,INTARIAN_PEPPER_ROOT,10000.0,9.0,,0.0,,0.0,10011.0,9.0,,0.0,,0.0,10005.5,0.0,5400,11.0,0.0,0.0,9.0,9.0,0.0,10005.5,0.0,0.0002499250224932137,0.00019993002449147923,9.994503023347256e-05,,-0.0025981712117385735,0.32645696411685093,0.007958694398715884,0.0,0.0,0.0,0.0
-2,5500,INTARIAN_PEPPER_ROOT,9997.0,24.0,,0.0,,0.0,10011.0,10.0,,0.0,,0.0,10004.0,0.0,5500,14.0,0.4117647058823529,0.4117647058823529,24.0,10.0,0.4117647058823529,10006.882352941177,-0.00014991754535009783,-4.997751012048024e-05,-9.995002498752736e-05,0.0002499000399840412,,0.005637122905908485,0.33167577485196736,1.224471649030461,0.0,0.0,0.0,0.0
-2,5600,INTARIAN_PEPPER_ROOT,10000.0,10.0,,0.0,,0.0,10011.0,10.0,10014.0,19.0,,0.0,10005.5,0.0,5600,11.0,0.0,-0.48717948717948717,10.0,29.0,-0.48717948717948717,10005.5,0.0001499400239903803,9.995502024096048e-05,0.00019993002449147923,0.0,,0.009340826609612189,0.3305334252260692,-0.028259854818687417,0.0,0.0,0.0,0.0
-2,5700,INTARIAN_PEPPER_ROOT,10000.0,9.0,9998.0,21.0,,0.0,10011.0,9.0,10014.0,21.0,,0.0,10005.5,0.0,5700,11.0,0.0,0.0,30.0,30.0,0.0,10005.5,0.0,-4.997001798923151e-05,0.00019993002449147923,0.0006496426965170166,,0.009340826609612189,0.3305334252260692,-0.028259854818687417,0.0,0.0,0.0,0.0
-2,5800,INTARIAN_PEPPER_ROOT,10000.0,10.0,,0.0,,0.0,,0.0,,0.0,,0.0,10000.0,0.0,5800,,1.0,1.0,10.0,0.0,1.0,,-0.000549697666283544,-0.0004497975910839891,-0.0004997501249375258,0.0006500000000000394,,0.020590826609612187,0.3541336686832081,2.7656482848190374,0.0,0.0,0.0,0.0
-2,5900,INTARIAN_PEPPER_ROOT,10000.0,12.0,9998.0,20.0,,0.0,10011.0,12.0,10014.0,20.0,,0.0,10005.5,0.0,5900,11.0,0.0,0.0,32.0,32.0,0.0,10005.5,0.0005500000000000504,0.00019993002449147923,0.00019993002449147923,9.994503023347256e-05,,0.020590826609612187,0.3541336686832081,-0.05814422188710841,0.0,0.0,0.0,0.0
-2,6000,INTARIAN_PEPPER_ROOT,9998.0,23.0,,0.0,,0.0,10012.0,12.0,10014.0,23.0,,0.0,10005.0,0.0,6000,14.0,0.3142857142857143,-0.20689655172413793,23.0,35.0,-0.20689655172413793,10007.2,-4.997251511673628e-05,0.0,-0.0003497027526602192,0.00019990004997505473,,0.026876540895326474,0.3565417599882067,0.8061024139217083,0.0,0.0,0.0,0.0
-2,6100,INTARIAN_PEPPER_ROOT,10001.0,12.0,,0.0,,0.0,10012.0,12.0,10014.0,17.0,,0.0,10006.5,0.0,6100,11.0,0.0,-0.4146341463414634,12.0,29.0,-0.4146341463414634,10006.5,0.00014992503748123553,0.00029989503673721885,0.0007500750075006835,9.993504222260974e-05,,0.046876540895326474,0.32435890370957715,-0.14452059234143472,0.0,0.0,0.0,0.0
-2,6200,INTARIAN_PEPPER_ROOT,10001.0,8.0,9998.0,18.0,,0.0,10012.0,8.0,10014.0,18.0,,0.0,10006.5,0.0,6200,11.0,0.0,0.0,26.0,26.0,0.0,10006.5,0.0,0.0005499450054995414,0.0002499000399840412,9.993504222260974e-05,,0.03977976670177808,0.32135125180692126,-0.12378905163151228,0.0,0.0,0.0,0.0
-2,6300,INTARIAN_PEPPER_ROOT,10001.0,12.0,9998.0,17.0,,0.0,10012.0,12.0,10014.0,17.0,,0.0,10006.5,0.0,6300,11.0,0.0,0.0,29.0,29.0,0.0,10006.5,0.0,9.994503023347256e-05,-0.00034965034965039887,9.993504222260974e-05,,0.03977976670177808,0.32135125180692126,-0.12378905163151228,0.0,0.0,0.0,0.0
-2,6400,INTARIAN_PEPPER_ROOT,10001.0,8.0,,0.0,,0.0,10012.0,8.0,10014.0,23.0,,0.0,10006.5,0.0,6400,11.0,0.0,-0.5897435897435898,8.0,31.0,-0.5897435897435898,10006.5,0.0,9.994503023347256e-05,0.0003498950314906324,0.00019987008444521948,,0.03977976670177808,0.32135125180692126,-0.12378905163151228,0.0,0.0,0.0,0.0
-2,6500,INTARIAN_PEPPER_ROOT,10001.0,10.0,9998.0,19.0,,0.0,10012.0,10.0,10015.0,19.0,,0.0,10006.5,0.0,6500,11.0,0.0,0.0,29.0,29.0,0.0,10006.5,0.0,0.0002499000399840412,0.00019991004048169891,0.0006495777744466302,,0.03977976670177808,0.32135125180692126,-0.12378905163151228,0.0,0.0,0.0,0.0
-2,6600,INTARIAN_PEPPER_ROOT,9999.0,21.0,,0.0,,0.0,10012.0,8.0,10015.0,21.0,,0.0,10005.5,0.0,6600,13.0,0.4482758620689655,-0.16,21.0,29.0,-0.16,10008.413793103447,-9.993504222260974e-05,0.0,9.995502024096048e-05,0.00019989006046672309,,0.03874528394315739,0.3199195566592711,1.2801048563654296,0.0,0.0,0.0,0.0
-2,6700,INTARIAN_PEPPER_ROOT,,0.0,,0.0,,0.0,10012.0,8.0,10015.0,20.0,,0.0,10012.0,0.0,6700,,-1.0,-1.0,0.0,28.0,-1.0,,0.0006496426965170166,0.0006496426965170166,0.000599640215870556,-0.0004494606472232876,,0.018745283943157397,0.35203687717909576,-2.8938595641071987,0.0,0.0,0.0,0.0
-2,6800,INTARIAN_PEPPER_ROOT,10001.0,8.0,9999.0,21.0,,0.0,10012.0,8.0,10015.0,21.0,,0.0,10006.5,0.0,6800,11.0,0.0,0.0,29.0,29.0,0.0,10006.5,-0.0005493407910507342,0.0006500000000000394,0.00019991004048169891,9.993504222260974e-05,,0.018745283943157397,0.35203687717909576,-0.05324806904709842,0.0,0.0,0.0,0.0
-2,6900,INTARIAN_PEPPER_ROOT,10001.0,12.0,9999.0,15.0,,0.0,10012.0,12.0,10015.0,15.0,,0.0,10006.5,0.0,6900,11.0,0.0,0.0,27.0,27.0,0.0,10006.5,0.0,9.994503023347256e-05,0.00029989503673721885,9.993504222260974e-05,,0.025945283943157395,0.34778833515332647,-0.07460078824012059,0.0,0.0,0.0,0.0
-2,7000,INTARIAN_PEPPER_ROOT,10001.0,12.0,,0.0,,0.0,10013.0,12.0,10015.0,25.0,,0.0,10007.0,0.0,7000,12.0,0.0,-0.5102040816326531,12.0,37.0,-0.5102040816326531,10007.0,4.996752111119385e-05,0.00019990004997505473,0.00019990004997505473,0.0006995103427600569,,0.02165956965744311,0.3467388080702745,-0.062466528560752584,0.0,0.0,0.0,0.0
-2,7100,INTARIAN_PEPPER_ROOT,10002.0,11.0,9999.0,17.0,,0.0,10013.0,11.0,10015.0,17.0,,0.0,10007.5,0.0,7100,11.0,0.0,0.0,28.0,28.0,0.0,10007.5,4.9965024482956366e-05,9.993504222260974e-05,0.00039986004898295846,-4.9962528103963955e-05,,0.02832623632410978,0.34295799717950354,-0.08259389358774416,0.0,0.0,0.0,0.0
-2,7200,INTARIAN_PEPPER_ROOT,10002.0,9.0,9999.0,20.0,,0.0,10013.0,9.0,10015.0,20.0,,0.0,10007.5,0.0,7200,11.0,0.0,0.0,29.0,29.0,0.0,10007.5,0.0,9.993504222260974e-05,0.000649935006499458,9.992505620792791e-05,,0.023810107291851713,0.3417892109927542,-0.06966313308338008,0.0,0.0,0.0,0.0
-2,7300,INTARIAN_PEPPER_ROOT,10002.0,8.0,9999.0,23.0,,0.0,10013.0,8.0,10015.0,23.0,,0.0,10007.5,0.0,7300,11.0,0.0,0.0,31.0,31.0,0.0,10007.5,0.0,9.993504222260974e-05,0.00019989006046672309,9.992505620792791e-05,,0.017927754350675243,0.33956587002330657,-0.05279610212134908,0.0,0.0,0.0,0.0
-2,7400,INTARIAN_PEPPER_ROOT,10002.0,10.0,9999.0,24.0,,0.0,10015.0,24.0,,0.0,,0.0,10008.5,0.0,7400,13.0,-0.4117647058823529,0.1724137931034483,34.0,24.0,0.1724137931034483,10005.823529411764,9.992505620792791e-05,0.00019987008444521948,0.00029983509070019565,0.0,,0.009692460233028184,0.3449598387359062,-1.2217571983445865,0.0,0.0,0.0,0.0
